"","sample","treename","in_final_tree","in_all_tree","in_internal_tree","type","dataType","inTopoConstraint","type2","reason"
"991","NA_ABTC32202_Op_ophi","Ophioscincus_ophioscincus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"992","QMJ_46127_Op_trun","Ophioscincus_truncatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"993","UMMZ_209166","Paracontias_hildebrandti",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"994","MX44","Plestiodon_bilineatus",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"995","MXH15","Plestiodon_brevirostris",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"996","MXH17","Plestiodon_copei",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"997","MXH11","Plestiodon_dicei",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"998","MXH3","Plestiodon_dugesii",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"999","SDSU3836","Plestiodon_fasciatus",TRUE,TRUE,FALSE,"rsbl20170393","genomic",TRUE,"published","inTopoConstraint"
"1000","MX41","Plestiodon_indubitus",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"1001","MX43","Plestiodon_lynxe",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"1002","MXH27","Plestiodon_ochoterenae",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"1003","MXH25",NA,FALSE,FALSE,FALSE,"jbi.12989",NA,FALSE,"published","roguenarok"
"1004","MXH189","Plestiodon_parvulus",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"1005","UMMZ_239412","Plestiodon_skiltonianus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1006","MXH29","Plestiodon_sumichrasti",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"1007","MXH44","Plestiodon_tetragrammus",TRUE,TRUE,FALSE,"jbi.12989","genomic",TRUE,"published","inTopoConstraint"
"1008","CUMV_14271_Pr_regi","Proablepharus_reginae",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1009","CCM2474","Proablepharus_tenuis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1010","SMG_5774","Proscelotes_eggeli",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1011","NMVD59883","Pseudemoia_entrecasteauxii",TRUE,TRUE,FALSE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1012","UMFS_12515","Podarcis_erhardii",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1013","SAMAR_32533_Sa_equa","Saiphos_equalis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1014","UMFS_5617","Python_regius",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1015","ND246","Saproscincus_spectabilis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1016","SEW7669","Saproscincus_tetradactylus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1017","CAS_213330","Scincella_melanosticta",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1018","CAS_221870","Scincella_punctatolineata",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1019","CAS_220628","Scincella_victoriana",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1020","MVZ234538","Scincus_scincus",TRUE,TRUE,FALSE,"syw001","genomic",TRUE,"published","inTopoConstraint"
"1021","UMMZ_242496","Sphenomorphus_aignanus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1022","AMNH_R153698","Sphenomorphus_cryptotis",TRUE,TRUE,FALSE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1023","UMMZ_202015","Sphenomorphus_cyanolaemus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1024","UMMZ_190536","Sphenomorphus_indicus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1025","UMMZ_242506","Sphenomorphus_jobiensis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1026","UMMZ_242511","Sphenomorphus_minutus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1027","UMFS_11369","Sphenomorphus_muelleri",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1028","FMNH258830",NA,FALSE,FALSE,FALSE,"syw001",NA,FALSE,"published","roguenarok"
"1029","MVZ_Herp_256140","Sphenomorphus_tropidonotus",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1030","KU315087","Sphenomorphus_variegatus",TRUE,TRUE,FALSE,"syw001","genomic",TRUE,"published","inTopoConstraint"
"1031","UMMZ_244405_ti_mult","Tiliqua_multifasciata",TRUE,TRUE,TRUE,"rablab_rapid","genomic",TRUE,"new","inTopoConstraint"
"1032","UMMZ_244408_ti_occi","Tiliqua_occipitalis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1033","UMMZ_244409_ti_rugo","Tiliqua_rugosa",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1034","SAMAR54495",NA,FALSE,FALSE,FALSE,"rsbl20170393",NA,FALSE,"published","roguenarok"
"1035","UMMZ_227725","Trachylepis_quinquetaeniata",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1036","UMFS_10672",NA,FALSE,FALSE,FALSE,"rablab_sqcl2",NA,FALSE,"new","bad_quality"
"1037","FK_2942","Tropidophorus_brookei",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1038","FMNH258750",NA,FALSE,FALSE,FALSE,"pyron_sqcl2",NA,FALSE,"new","roguenarok"
"1039","MVZ164850","Typhlosaurus_sp",FALSE,TRUE,FALSE,"syw001",NA,FALSE,"published","not_placed"
"1040","JAM6275","Tytthoscincus_parvus",TRUE,TRUE,FALSE,"syw001","genomic",TRUE,"published","inTopoConstraint"
"1041","MVZ_Herp_256131","Tytthoscincus_temmincki",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1042","CHUNB09350","Varzea_bistriata",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1043","UMFS_9997","Boa_constrictor",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1044","MCZ_Herp_R190704","Aristelliger_expectatus",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1045","UMMZ_200061","Pseudoxyrhopus_ambreensis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1046","CHUNB58532","Coleodactylus_brachystoma",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1047","GRCOLLI22107","Coleodactylus_meridionalis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1048","AEH003","Gonatodes_albogularis",TRUE,TRUE,FALSE,"rsbl20170393","genomic",TRUE,"published","inTopoConstraint"
"1049","TJC1636","Gonatodes_concinnatus",TRUE,TRUE,TRUE,"pyron_sqcl2_2","genomic",TRUE,"new","inTopoConstraint"
"1050","LJVITT09845","Gonatodes_eladioi",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1051","UMMZ_245015","Gonatodes_hasemani",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1052","UMMZ_200325","Coleonyx_variegatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",FALSE,"new","not_placed"
"1053","UMMZ_201900","Cylindrophis_ruffus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",FALSE,"new","not_placed"
"1054","TJC1639","Lepidoblepharis_sp",FALSE,FALSE,FALSE,"pyron_sqcl2_2",NA,FALSE,"new","bad_quality"
"1055","UMMZ_245019","Pseudogonatodes_guianensis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1056","MCZ_Herp_R189900","Sphaerodactylus_ruibali",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1059","CHUNB51185","Ameiva_ameiva",TRUE,TRUE,TRUE,"rablab_brazil","genomic",TRUE,"new","inTopoConstraint"
"1060","GRCOLLI04330","Ameiva_parecis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1061","CHUNB41169","Ameivula_jalapensis",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1062","CHUNB52160","Ameivula_mumbuca",TRUE,TRUE,TRUE,"rablab_brazil","genomic",TRUE,"new","inTopoConstraint"
"1063","CHUNB37333","Ameivula_ocellifera",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1064","FN253940","Aspidoscelis_deppii",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1065","AMNH_R115977",NA,FALSE,FALSE,FALSE,"pyron_sqcl2",NA,FALSE,"new","bad_quality"
"1066","MVZ_Herp_264331","Aspidoscelis_motaguae",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1067","AMNH_R133131",NA,FALSE,FALSE,FALSE,"pyron_sqcl2",NA,FALSE,"new","bad_quality"
"1068","AMNH_R148254","Aspidoscelis_opatae",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1069","AMNH_R148360","Aspidoscelis_tesselatus",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1070","SDSU4350","Aspidoscelis_tigris",TRUE,TRUE,FALSE,"rsbl20170393","genomic",TRUE,"published","inTopoConstraint"
"1071","LJVMM2345",NA,FALSE,FALSE,FALSE,"j.ympev.2x016.07.002",NA,FALSE,"published","roguenarok"
"1072","LGG0003","Callopistes_flavipunctatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1073","MVZHerp233271","Callopistes_maculatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1074","GRCOLLI25919","Cnemidophorus_cryptus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1075","GRCOLLI00504","Cnemidophorus_gramivagus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1076","CHUNB1461","Cnemidophorus_lemniscatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1077","CHUNB53309","Cnemidophorus_murinus",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1078","LJVMM4517","Contomastix_serrana",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1079","CHUNB51432","Contomastix_vacariensis",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1080","CHUNB32614","Crocodilurus_amazonicus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1081","I0872_Dicrodon_guttulatum","Dicrodon_guttulatum",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1082","MUSM26148","Dicrodon_heterolepis",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1083","CHUNB15199","Dracaena_guianensis",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1084","CHUNB47668","Glaucomastix_abaetensis",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1085","CHUNB42582","Glaucomastix_littoralis",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1086","HERPET156390","Holcosus_festivus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1087","MVZHerp149848","Holcosus_leptophrys",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1088","GDC2260","Holcosus_quadrilineatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1089","KU218388","Holcosus_septemlineatus",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1090","FN253909","Holcosus_undulatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1091","CHUNB11420","Kentropyx_altamazonica",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1092","UMMZ_201904","Aplopeltura_boa",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",FALSE,"new","not_placed"
"1093","CHUNB52366","Kentropyx_paulensis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1094","UMMZ_245041","Kentropyx_pelviceps",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1095","CHUNB41299","Kentropyx_sp",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002",NA,FALSE,"published","not_placed"
"1096","CHUNB30831","Kentropyx_striata",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1097","GRCOLLI21749","Kentropyx_vanzoi",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1098","I0871_Kentropyx_viridistriga","Kentropyx_viridistriga",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1099","AGC321","Medopheos_edracanthus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1100","SBH172879","Pholidoscelis_auberi",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1101","SBH194588","Pholidoscelis_chrysolaemus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1102","SBH266428","Pholidoscelis_corax",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1103","SBH269165","Pholidoscelis_corvinus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1104","SBH194921","Pholidoscelis_dorsalis",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1105","SBH172686","Pholidoscelis_erythrocephalus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1106","SBH190726","Pholidoscelis_exsul",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1107","SBH194215","Pholidoscelis_fuscatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1108","SBH192785","Pholidoscelis_griswoldi",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1109","SBH194700","Pholidoscelis_lineolatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1110","SBH192970","Pholidoscelis_maynardi",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1111","SBH266002","Pholidoscelis_plei",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1112","SBH192779","Pholidoscelis_pluvianotatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1113","SBH104391","Pholidoscelis_taeniurus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1114","SBH190731","Pholidoscelis_wetmorei",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1115","I0463_Salvator_merianae","Salvator_merianae",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1116","I0874_Teius_oculatus","Teius_oculatus",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1117","LJAMM-CNP13995","Teius_suquiensis",FALSE,TRUE,FALSE,"j.ympev.2x016.07.002","imputed",FALSE,"published","not_placed"
"1118","USGSTEGU","Tupinambis_cryptus",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1119","CHUNB00461","Tupinambis_quadrilineatus",TRUE,TRUE,FALSE,"j.ympev.2x016.07.002","genomic",TRUE,"published","inTopoConstraint"
"1120","UMMZ_227683","Homalopsis_buccata",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1121","UMMZ_228595",NA,FALSE,FALSE,FALSE,"10.1093/sysbio/syv058",NA,FALSE,"published","roguenarok"
"1122","UMMZ_229268","Trachyboa_boulengeri",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",FALSE,"new","not_placed"
"1123","JPV_145","Microlophus_atacamensis",TRUE,TRUE,FALSE,"10.1093/sysbio/syv058","genomic",TRUE,"published","inTopoConstraint"
"1124","CHUNB38615","Plica_plica",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1125","CHUNB32324","Plica_umbra",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1126","CHUNB58542","Stenocercus_caducus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1127","CHUNB37268","Stenocercus_dumerilii",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1128","TWR_St_g",NA,FALSE,FALSE,FALSE,"10.1093/sysbio/syv058",NA,FALSE,"published","roguenarok"
"1129","CHUNB51317","Stenocercus_quinarius",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1130","GRCOLLI25706","Stenocercus_roseiventris",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1131","CHUNB18049","Stenocercus_sinesaccus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1132","UMMZ_237560","Zonosaurus_laticaudatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",FALSE,"new","not_placed"
"1133","CHUNB58570","Tropidurus_etheridgei",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1134","CHUNB74146","Tropidurus_guarani",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1135","CHUNB69413","Tropidurus_hygomi",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1136","CHUNB30749","Tropidurus_insulanus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1137","CHUNB74201","Tropidurus_itambere",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1138","CHUNB06741","Tropidurus_montanus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1139","CHUNB52022","Tropidurus_oreadicus",TRUE,TRUE,TRUE,"rablab_brazil","genomic",TRUE,"new","inTopoConstraint"
"1140","CHUNB58290","Tropidurus_psammonastes",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1141","CHUNB56551","Tropidurus_semitaeniatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1142","CHUNB69423","Tropidurus_torquatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1143","UMMZ_240786","Varanus_griseus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1144","CAS_248605","Afrotyphlops_bibronii",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1145","MCZ_Herp_R190405","Afrotyphlops_schlegelii",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1146","CHUNB41099","Amerotyphlops_brongersmianus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1147","CHUNB40084","Amerotyphlops_reticulatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1148","FN256679","Amerotyphlops_tycherus",TRUE,TRUE,TRUE,"pyron_sqcl2_2","genomic",TRUE,"new","inTopoConstraint"
"1149","UMFS_20594","Anilios_grypus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1150","CUMV_14302","Anilios_hamatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1151","WAMR146381","Anilios_howi",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1152","QMJ46128","Anilios_silvia",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1153","UMMZ_242524","Dendrelaphis_calligaster",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1154","UMMZ_242536","Indotyphlops_madgemintonae",FALSE,TRUE,TRUE,"rablab_sqcl2","imputed",FALSE,"new","not_placed"
"1155","ID_7606","Indotyphlops_sp",FALSE,TRUE,TRUE,"pyron_sqcl2",NA,FALSE,"new","bad_quality"
"1156","RAP0534","Indotyphlops_sp",FALSE,TRUE,TRUE,"pyron_sqcl2_2",NA,FALSE,"new","bad_quality"
"1157","UMMZ_209715","Madatyphlops_mucronatus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1158","CAS_223976","Rhinotyphlops_lalandei",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1159","MCZ_Herp_R184998","Rhinotyphlops_schinzi",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1160","TNHC_55636",NA,FALSE,FALSE,FALSE,"10.1016/j.ympev.2016.04.015",NA,FALSE,"published","roguenarok"
"1161","RS-N","Rhinophis_blythii",TRUE,TRUE,TRUE,"pyron_sqcl2_2","genomic",TRUE,"new","inTopoConstraint"
"1162","UMMZ_242601_De_tinc","Delma_tincta",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1163","RAP0509","Rhinophis_homolepis",TRUE,TRUE,TRUE,"pyron_sqcl2_2","genomic",TRUE,"new","inTopoConstraint"
"1164","RS-140","Rhinophis_saffragamus",TRUE,TRUE,TRUE,"pyron_sqcl2_2","genomic",TRUE,"new","inTopoConstraint"
"1165","UMMZ_242646_Ct_quat","Ctenotus_quattuordecimlineatus",TRUE,TRUE,TRUE,"rablab_rapid","genomic",TRUE,"new","inTopoConstraint"
"1166","LSUMZ_H5794",NA,FALSE,FALSE,FALSE,"10.1016/j.ympev.2016.04.015",NA,FALSE,"published","roguenarok"
"1167","UMMZ_227962","Varanus_albigularis",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1168","UMFS_21127","Varanus_brevicauda",TRUE,TRUE,TRUE,"rablab_rapid","genomic",TRUE,"new","inTopoConstraint"
"1169","NA_DLR0623_Va_caud",NA,FALSE,FALSE,FALSE,"rablab_sqcl2",NA,FALSE,"new","bad_quality"
"1170","UMFS_11219","Varanus_dumerilii",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1171","UMMZ_242696_Va_erem","Varanus_eremius",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1172","varanus_exanthematicus",NA,FALSE,FALSE,FALSE,"rsbl20170393",NA,FALSE,"published","roguenarok"
"1173","UMMZ_218497","Varanus_glebopalma",TRUE,TRUE,FALSE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1174","NA_UMFS20560_Va_goul","Varanus_gouldii",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1175","UMMZ_244201_ra_wait","Anilios_waitii",TRUE,TRUE,TRUE,"rablab_rapid","genomic",TRUE,"new","inTopoConstraint"
"1176","UMFS_51525","Varanus_indicus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1177","CAS_207622","Varanus_niloticus",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1178","AMSR124774","Varanus_prasinus",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1179","UMFS_11467","Varanus_salvadorii",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1180","UMMZ_218499","Varanus_spenceri",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1181","bsi1565","Varanus_togianus",TRUE,TRUE,FALSE,"10.1186/s12862-016-0611-6","genomic",TRUE,"published","inTopoConstraint"
"1182","UMFS_21069","Varanus_tristis",TRUE,TRUE,TRUE,"rablab_rapid","genomic",TRUE,"new","inTopoConstraint"
"1183","UMMZ_209987","Agkistrodon_contortrix",TRUE,TRUE,TRUE,"rablab_sqcl2","genomic",TRUE,"new","inTopoConstraint"
"1184","UMMZ_225437",NA,FALSE,FALSE,TRUE,"rablab_sqcl2",NA,FALSE,"new","roguenarok"
"1185","TJC425","Bitis_arietans",TRUE,TRUE,TRUE,"pyron_sqcl2","genomic",TRUE,"new","inTopoConstraint"
